MT;ACTION;TPS;DEBUT;FIN;EQUIPE;JOUEURS;PHASE;DEF;SURNOMBRE;RESULTAT;SECTEUR;COURSE;TIR;IMPACT;GOAL;PIVOT;ENCLENCHEMENT;Tireur.arret;Buteur;Passeur;But.encaisse;Arret;Gardien.HC;Tireur.HC;Neutraliseur;Neutralisation.Subie;Intercepteur;Passeur.Intercepte;Contreur;Tireur.contre;Faute;Perte.Balle;Penalty.Obtenu;Penalty.Concede;Match;Equipe.en.defense
1;TREMBLAY;2144.2;2144.2;2175.9;TREMBLAY;22-YANIS AZIZI;AP;6-0;NA;PB;6G;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22-YANIS AZIZI;NA;NA;PARIS TREMBLAY;PARIS
2;TREMBLAY;2149.9;2149.9;2226.5;TREMBLAY;33-DAMIR BATINOVIC | 16-THIERRY OMEYER;AP;6-0;NA;ARRET;9C;NA;HANCHE;MC;AU TRAVERS;3-3 C;YAGO D;33-DAMIR BATINOVIC;NA;NA;NA;16-THIERRY OMEYER;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;PARIS 33;2180;2180;2231.2;PARIS;24-HANSEN MIKKEL;AP;6-0;NA;THC;9D;INT;SUSP;NA;NA;NA;X ARG DC;NA;NA;NA;NA;NA;NA;24-HANSEN MIKKEL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;TREMBLAY
2;PARIS 34;2228.7;2228.7;2247.3;PARIS;24-HANSEN MIKKEL | 1-PATRICE ANNONAY;AP;6-0;NA;BUT;6C;INT;SUSP;BD;AU TRAVERS;NA;X DC ARG;NA;24-HANSEN MIKKEL;NA;1-PATRICE ANNONAY;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;TREMBLAY
2;TREMBLAY;2254.5;2254.5;2308.8;TREMBLAY;18-NEDIM REMILI | 20-LUC STEINS;AP;6-0;NA;FAUTE;6D;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18-NEDIM REMILI;20-LUC STEINS;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;TREMBLAY;2281.2;2281.2;2343.6;TREMBLAY;34-SAMUEL HONRUBIA | 16-THIERRY OMEYER;PY;NA;NA;ARRET;NA;NA;NA;MG;AU TRAVERS;NA;NA;34-SAMUEL HONRUBIA;NA;NA;NA;16-THIERRY OMEYER;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;PARIS 35;2302.8;2302.8;2338.9;PARIS;10-SANDER SAGOSEN | 97-JORDAN PITRE;AP;6-0;NA;TC;9G;INT;SUSP;NA;NA;NA;ENT AD 2-3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;97-JORDAN PITRE;10-SANDER SAGOSEN;NA;NA;NA;NA;PARIS TREMBLAY;TREMBLAY
2;PARIS 36;2331.6;2331.6;2358.4;PARIS;18-NEDIM REMILI | 1-PATRICE ANNONAY;AP;6-0;NA;BUT;9C;NA;HANCHE;MD;NA;NA;NA;NA;18-NEDIM REMILI;NA;1-PATRICE ANNONAY;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;TREMBLAY
2;TREMBLAY;2366.4;2366.4;2423.4;TREMBLAY;33-DAMIR BATINOVIC | 13-PIERRE MARCHE | 16-THIERRY OMEYER;AP;6-0;NA;BUT;6G;INT;SUSP;MD;AU TRAVERS;NA;NA;NA;13-PIERRE MARCHE;33-DAMIR BATINOVIC;16-THIERRY OMEYER;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;PARIS 37;2379.3;2379.3;2421.3;PARIS;24-HANSEN MIKKEL | 1-PATRICE ANNONAY;AP;6-0;NA;ARRET;9C;INT;SUSP;MC;AU TRAVERS;NA;NA;24-HANSEN MIKKEL;NA;NA;NA;1-PATRICE ANNONAY;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;TREMBLAY
2;TREMBLAY;2428.9;2428.9;2465.3;TREMBLAY;83-SASSI BOULTIF;MB;6-0;NA;ARRET;9C;INT;SUSP;MD;NA;NA;NA;83-SASSI BOULTIF;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;PARIS 39;2434.5;2434.5;2504.1;PARIS;3-UWE GENSHEIMER | 1-PATRICE ANNONAY;PY;NA;NA;ARRET;NA;NA;NA;HD;AU TRAVERS;NA;NA;3-UWE GENSHEIMER;NA;NA;NA;1-PATRICE ANNONAY;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;TREMBLAY
2;TREMBLAY;2481.2;2481.2;2536.3;TREMBLAY;97-JORDAN PITRE | 16-THIERRY OMEYER;AP;6-0;NA;ARRET;6D;INT;SUSP;BD;AU TRAVERS;NA;NA;97-JORDAN PITRE;NA;NA;NA;16-THIERRY OMEYER;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;PARIS 40;2492.8;2492.8;2517.5;PARIS;19-LUC ABALO | 1-PATRICE ANNONAY;AP;6-0;NA;ARRET;6G;INT;SUSP;MC;AU TRAVERS;NA;NA;19-LUC ABALO;NA;NA;NA;1-PATRICE ANNONAY;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;TREMBLAY
2;PARIS 41;2635.1;2635.1;2656.2;PARIS;5-HENRIK MOLLGAARD | 1-PATRICE ANNONAY;AP;6-0;NA;ARRET;6D;INT;SUSP;MC;AU TRAVERS;NA;NA;5-HENRIK MOLLGAARD;NA;NA;NA;1-PATRICE ANNONAY;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;TREMBLAY
2;TREMBLAY;2642.2;2642.2;2677.4;TREMBLAY;33-DAMIR BATINOVIC;AP;6-0;NA;PB;9C;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;33-DAMIR BATINOVIC;NA;NA;PARIS TREMBLAY;PARIS
2;TREMBLAY;2662.4;2662.4;2697.6;TREMBLAY;20-LUC STEINS;MB;NA;NA;BUT;6D;DROITE;SUSP;MG;AU TRAVERS;NA;INDIV;NA;20-LUC STEINS;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;PARIS 43;2723.8;2723.8;2754.2;PARIS;18-NEDIM REMILI | 1-PATRICE ANNONAY;AP;6-0;NA;BUT;9C;INT;SUSP;MG;AU LOIN;NA;X DC ARD;NA;18-NEDIM REMILI;NA;1-PATRICE ANNONAY;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;TREMBLAY
2;TREMBLAY;2762.8;2762.8;2823.2;TREMBLAY;7-ALEXANDRE THOMAS | 16-THIERRY OMEYER;AP;6-0;NA;BUT;6G;INT;SUSP;MG;AU TRAVERS;3-3 C;YAGO D;NA;7-ALEXANDRE TOMAS;NA;16-THIERRY OMEYER;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;PARIS 45;2811.7;2811.7;2837.8;PARIS;18-NEDIM REMILI;AP;6-0;NA;ARRET;9G;INT;SUSP;MG;NA;NA;NA;18-NEDIM REMILI;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;TREMBLAY
2;TREMBLAY;2842.9;2842.9;2932.1;TREMBLAY;83- | 16-THIERRY OMEYER;AP;6-0;NA;ARRET;9C;DROITE;SUSP;HC;AU TRAVERS;NA;NA;83-SASSI BOULTIF;NA;NA;NA;16-THIERRY OMEYER;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;PARIS 46;2858.9;2858.9;2878;PARIS;24-HANSEN MIKKEL | 10-SANDER SAGOSEN | 1-PATRICE ANNONAY;MB;6-0;NA;BUT;6D;INT;SUSP;MG;AU TRAVERS;NA;NA;NA;10-SANDER SAGOSEN;24-HANSEN MIKKEL;1-PATRICE ANNONAY;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;TREMBLAY
2;TREMBLAY;2884.8;2884.8;2947.1;TREMBLAY;20-LUC STEINS | 16-THIERRY OMEYER;AP;6-0;NA;BUT;6D;INT;SUSP;MD;AU TRAVERS;3-3 C;YAGO G;NA;20-LUC STEINS;NA;16-THIERRY OMEYER;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;PARIS 47;2902.2;2902.2;2938;PARIS;18-NEDIM REMILI | 1-PATRICE ANNONAY;AP;6-0;NA;BUT;6C;INT;SUSP;MG;AU TRAVERS;NA;NA;NA;18-NEDIM REMILI;NA;1-PATRICE ANNONAY;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;TREMBLAY
2;TREMBLAY;2945.5;2945.5;3004.2;TREMBLAY;18-NEDIM REMILI | 33-DAMIR BATINOVIC;AP;6-0;NA;FAUTE;6D;NA;NA;NA;NA;NA;YAGO G;NA;NA;NA;NA;NA;NA;NA;18-NEDIM REMILI;33-DAMIR BATINOVIC;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;TREMBLAY;2973.7;2973.7;3027.5;TREMBLAY;33-DAMIR BATINOVIC;AP;6-0;NA;FAUTE;6C;INT;SUSP;MD;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;33-DAMIR BATINOVIC;NA;NA;NA;PARIS TREMBLAY;PARIS
2;TREMBLAY;2998.5;2998.5;3046.6;TREMBLAY;25-SANDER NACISSE | 83-;AP;6-0;NA;N;6G;NA;NA;NA;NA;NA;F YAGO;NA;NA;NA;NA;NA;NA;NA;25-DANIEL NARCISSE;83-SASSI BOULTIF;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;TREMBLAY;3016;3016;3058;TREMBLAY;18-NEDIM REMILI | 20-LUC STEINS;AP;6-0;NA;FAUTE;6D;INT;SUSP;NA;NA;NA;INDIV;NA;NA;NA;NA;NA;NA;NA;18-NEDIM REMILI;20-LUC STEINS;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;TREMBLAY;3032.4;3032.4;3072.7;TREMBLAY;10-JEREMIE COURTOIS | 16-THIERRY OMEYER;AP;6-0;NA;BUT;6C;INT;SUSP;BG;AU LOIN;NA;NA;NA;10-JEREMIE COURTOIS;NA;16-THIERRY OMEYER;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;PARIS 49;3051.7;3051.7;3094.9;PARIS;24-HANSEN MIKKEL | 1-PATRICE ANNONAY;PY;NA;NA;BUT;NA;NA;NA;BG;AU LOIN;NA;NA;NA;24-HANSEN MIKKEL;NA;1-PATRICE ANNONAY;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;TREMBLAY
2;TREMBLAY;3102.2;3102.2;3170.8;TREMBLAY;7-ALEXANDRE TOMAS;AP;6-0;NA;PB;NA;NA;NA;NA;NA;NA;ESP D;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7-ALEXANDRE TOMAS;NA;NA;PARIS TREMBLAY;PARIS
2;PARIS 50;3123.6;3123.6;3142.3;PARIS;0-EDOUARD KEMPF | 1-PATRICE ANNONAY;MB;5-0-1;NA;BUT;6G;INT;SUSP;NA;NA;NA;NA;NA;0-EDOUARD KEMPF;NA;1-PATRICE ANNONAY;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;TREMBLAY
2;TREMBLAY;3155.6;3155.6;3214;TREMBLAY;83- | 16-THIERRY OMEYER;AP;6-0;NA;THC;9C;INT;SUSP;MG;AU LOIN;NA;X ARG DC;NA;NA;NA;NA;NA;16-THIERRY OMEYER;83-SASSI BOULTIF;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;PARIS 51;3170.1;3170.1;3208.5;PARIS;18-NEDIM REMILI | 24-HANSEN MIKKEL | 1-PATRICE ANNONAY;AP;6-0;NA;BUT;9C;INT;SUSP;MG;AU LOIN;NA;X ARG DC;NA;24-HANSEN MIKKEL;18-NEDIM REMILI;1-PATRICE ANNONAY;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;TREMBLAY
2;TREMBLAY;3216.7;3216.7;3280.3;TREMBLAY;10-SANDER SAGOSEN | 10-JEREMIE COURTOIS;AP;6-0;NA;FAUTE;6C;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10-SANDER SAGOSEN;10-JEREMIE COURTOIS;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;TREMBLAY;3250.2;3250.2;3318.3;TREMBLAY;25-REIDA REZZOUKI | 16-THIERRY OMEYER;PY;NA;NA;ARRET;NA;NA;NA;MD;NA;NA;NA;27-REIDA REZZOUKI;NA;NA;NA;16-THIERRY OMEYER;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;PARIS 52;3272.3;3272.3;3345.3;PARIS;24-HANSEN MIKKEL;AP;6-0;NA;PB;9D;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24-HANSEN MIKKEL;NA;NA;PARIS TREMBLAY;TREMBLAY
2;TREMBLAY;3312.8;3312.8;3353.8;TREMBLAY;10-JEREMIE COURTOIS | 16-THIERRY OMEYER;AP;6-0;NA;BUT;6C;INT;SUSP;BG;AU LOIN;NA;NA;NA;10-JEREMIE COURTOIS;NA;16-THIERRY OMEYER;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;TREMBLAY;3356.6;3356.6;3397.4;TREMBLAY;20-LUC STEINS | 18-NEDIM REMILI;AP;6-0;NA;FAUTE;6D;EXT;SUSP;MD;AU TRAVERS;NA;NA;NA;NA;NA;NA;NA;NA;NA;20-LUC STEINS;18-NEDIM REMILI;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;TREMBLAY;3380.5;3380.5;3433;TREMBLAY;34-SAMUEL HONRUBIA | 16-THIERRY OMEYER;PY;NA;NA;BUT;NA;NA;NA;HD;AU LOIN;NA;NA;NA;34-SAMUEL HONRUBIA;NA;16-THIERRY OMEYER;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;PARIS 54;3391.1;3391.1;3459.1;PARIS;18-NEDIM REMILI;AP;6-0;NA;PB;6C;NA;NA;NA;NA;NA;ENT AD 2-3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18-NEDIM REMILI;NA;NA;PARIS TREMBLAY;TREMBLAY
2;PARIS 55;3424.2;3424.2;3476;PARIS;18-NEDIM REMILI;AP;6-0;NA;PB;6C;NA;NA;NA;NA;NA;ENT AD 2-3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18-NEDIM REMILI;NA;NA;PARIS TREMBLAY;TREMBLAY
2;TREMBLAY;3432.6;3432.6;3468.5;TREMBLAY;22-YANIS AZIZI | 16-THIERRY OMEYER;MB;NA;NA;BUT;6C;INT;SUSP;MD;AU TRAVERS;NA;NA;NA;22-YANIS AZIZI;NA;16-THIERRY OMEYER;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;TREMBLAY;3480.1;3480.1;3546.1;TREMBLAY;10-JEREMIE COURTOIS | 16-THIERRY OMEYER;AP;6-0;NA;BUT;6C;INT;SUSP;BD;AU LOIN;NA;NA;NA;10-JEREMIE COURTOIS;NA;16-THIERRY OMEYER;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;PARIS 56;3501.6;3501.6;3564.3;PARIS;25-SANDER NACISSE | 1-PATRICE ANNONAY;AP;6-0;NA;BUT;6C;INT;SUSP;MG;AU LOIN;NA;NA;NA;25-DANIEL NARCISSE;NA;1-PATRICE ANNONAY;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;TREMBLAY
2;TREMBLAY;3572.2;3572.2;3632.5;TREMBLAY;10-SANDER SAGOSEN | 33-DAMIR BATINOVIC;AP;6-0;NA;FAUTE;6C;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10-SANDER SAGOSEN;33-DAMIR BATINOVIC;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;TREMBLAY;3601.8;3601.8;3645.6;TREMBLAY;18-NEDIM REMILI | 34-SAMUEL HONRUBIA;AP;6-0;NA;FAUTE;NA;NA;NA;NA;NA;NA;X ARG AG;NA;NA;NA;NA;NA;NA;NA;18-NEDIM REMILI;34-SAMUEL HONRUBIA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;TREMBLAY;3616.2;3616.2;3664.6;TREMBLAY;34-SAMUEL HONRUBIA | 16-THIERRY OMEYER;AP;6-0;NA;ARRET;9D;INT;HANCHE;BD;NA;NA;YAGO G;34-SAMUEL HONRUBIA;NA;NA;NA;16-THIERRY OMEYER;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;PARIS 57;3618.7;3618.7;3656.8;PARIS;24-HANSEN MIKKEL | 1-PATRICE ANNONAY;AP;6-0;NA;ARRET;9C;INT;SUSP;MG;AU TRAVERS;NA;X ARG DC;24-HANSEN MIKKEL;NA;NA;NA;1-PATRICE ANNONAY;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;TREMBLAY
2;TREMBLAY;3664;3664;3729.1;TREMBLAY;10-SANDER SAGOSEN | 20-LUC STEINS;AP;6-0;NA;N;6C;NA;NA;NA;NA;NA;YAGO D;NA;NA;NA;NA;NA;NA;NA;10-SANDER SAGOSEN;20-LUC STEINS;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;TREMBLAY;3698.2;3698.2;3763.7;TREMBLAY;22-YANIS AZIZI | 16-THIERRY OMEYER;AP;6-0;NA;BUT;9C;EXT;SUSP;MD;NA;NA;YAGO D;NA;22-YANIS AZIZI;NA;16-THIERRY OMEYER;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;PARIS 58;3702.5;3702.5;3744.3;PARIS;18-NEDIM REMILI;AP;6-0;NA;THC;6G;INT;SUSP;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18-NEDIM REMILI;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;TREMBLAY
2;TREMBLAY;3739.7;3739.7;3786.8;TREMBLAY;34-SAMUEL HONRUBIA | 16-THIERRY OMEYER;MB;NA;NA;BUT;6D;INT;SUSP;BG;NA;NA;NA;NA;34-SAMUEL HONRUBIA;NA;16-THIERRY OMEYER;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;PARIS 60;3861.4;3861.4;3882;PARIS;10-SANDER SAGOSEN | 1-PATRICE ANNONAY;AP;6-0;NA;ARRET;6C;INT;SUSP;BD;AU TRAVERS;NA;X ARD DC;10-SANDER SAGOSEN;NA;NA;NA;1-PATRICE ANNONAY;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;TREMBLAY
2;PARIS 62;3886.4;3886.4;3899.9;PARIS;3-UWE GENSHEIMER | 1-PATRICE ANNONAY;AP;6-0;NA;BUT;6G;INT;SUSP;MG;AU TRAVERS;NA;NA;NA;3-UWE GENSHEIMER;NA;1-PATRICE ANNONAY;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;TREMBLAY
2;TREMBLAY;4008.9;4008.9;4047.5;TREMBLAY;20-LUC STEINS;AP;6-0;NA;PB;9D;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20-LUC STEINS;NA;NA;PARIS TREMBLAY;PARIS
2;PARIS 64;4031.5;4031.5;4057.4;PARIS;3-UWE GENSHEIMER;AP;6-0;NA;PB;6G;INT;SUSP;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3-UWE GENSHEIMER;NA;NA;PARIS TREMBLAY;TREMBLAY
2;TREMBLAY;4062.8;4062.8;4100.7;TREMBLAY;25-SANDER NACISSE | 18-ROHNAN CONTE;AP;6-0;NA;N;6G;INT;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25-DANIEL NARCISSE;18-ROHNAN CONTE;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;TREMBLAY;4071.9;4071.9;4190.6;TREMBLAY;10-JEREMIE COURTOIS | 16-THIERRY OMEYER;AP;6-0;NA;BUT;6C;INT;SUSP;BG;AU TRAVERS;NA;X ARG DC;NA;10-JEREMIE COURTOIS;NA;16-THIERRY OMEYER;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;PARIS 65;4101.2;4101.2;4141.4;PARIS;17-ADRIEN CHARLETTE;AP;6-0;NA;THC;6G;INT;SUSP;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17-ADRIEN CHARLETTE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;TREMBLAY
2;PARIS 66;4137.8;4137.8;4216.1;PARIS;10-SANDER SAGOSEN | 1-PATRICE ANNONAY;AP;6-0;NA;THC;9C;INT;SUSP;NA;NA;NA;X ARG DC;NA;NA;NA;NA;NA;1-PATRICE ANNONAY;10-SANDER SAGOSEN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;TREMBLAY
2;TREMBLAY;4221.1;4221.1;4284;TREMBLAY;20-LUC STEINS | 16-THIERRY OMEYER;AP;6-0;NA;ARRET;9C;INT;SUSP;MC;AU TRAVERS;3-3 C;NA;20-LUC STEINS;NA;NA;NA;16-THIERRY OMEYER;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;PARIS
2;PARIS 67;4244.2;4244.2;4280.1;PARIS;24-HANSEN MIKKEL | 1-PATRICE ANNONAY;AP;6-0;NA;BUT;9C;INT;SUSP;MG;AU LOIN;NA;X ARG DC;NA;24-HANSEN MIKKEL;NA;1-PATRICE ANNONAY;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;TREMBLAY
2;PARIS 69;4481.6;4481.6;4534.2;PARIS;NON SPECIFIE;AP;6-0;NA;ARRET DE JEU;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS TREMBLAY;TREMBLAY
2;PARIS 70;4503.7;4503.7;4531.7;PARIS;25-DANIEL NARCISSE;AP;6-0;NA;PB;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25-DANIEL NARCISSE;NA;NA;PARIS TREMBLAY;TREMBLAY
1;ACTION EQUIPE B 001;5;5;40.3;CESSON;34-ARBER QERIMI | 17-JOZE BAZNIK;AP;05-Jan;NA;ARRET;9G;NA;HANCHE;MC;NA;1-2 G;YAGO G;34-ARBER QERIMI;NA;NA;NA;17-JOZE BAZNIK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;AIX CESSON;AIX
1;ACTION EQUIPE A 001;38.2;38.2;64.5;AIX;44-AYMERIC MINNE | 1-JEF LETTENS;AP;6-0;NA;BUT;6C;EXT;SUSP;BG;AU LOIN;1-2 G;F YAGO;NA;44-AYMERIC MINNE;NA;1-JEF LETTENS;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;AIX CESSON;CESSON
1;ACTION EQUIPE B 002;66.6;66.6;73.1;CESSON;35-BENOIT DORE;AP;6-0;NA;PB;9C;EXT;NA;NA;NA;3-3 C;X DC ARD;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35-BENOIT DORE;NA;NA;AIX CESSON;AIX
1;ACTION EQUIPE A 002;70.8;70.8;81.6;AIX;89-MOHAMED MAMDOUH | 1-JEF LETTENS;CA;NA;NA;BUT;6C;NA;NA;MG;AU TRAVERS;NA;INDIV;NA;89-MOHAMED MAMDOUH;NA;1-JEF LETTENS;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;AIX CESSON;CESSON
1;ACTION EQUIPE B 003;84.4;84.4;116.1;CESSON;5-IOSU GONI LEOZ | 32-GEIR GUDMUNDSSON;AP;05-Jan;NA;N;6D;NA;NA;NA;NA;1-2 G;YAGO G;NA;NA;NA;NA;NA;NA;NA;5-IOSU GONI LEOZ;32-GEIR GUDMUNDSSON;NA;NA;NA;NA;NA;NA;NA;NA;AIX CESSON;AIX
1;ACTION EQUIPE B 004;119.1;119.1;132.6;CESSON;34-ARBER QERIMI | 56-ROMARIC GUILLO | 17-JOZE BAZNIK;AP;05-Jan;NA;BUT;6C;NA;SUSP;MD;AU TRAVERS;2-3 D;ENT AG 1-2;NA;56-ROMARIC GUILLO;34-ARBER QERIMI;17-JOZE BAZNIK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;AIX CESSON;AIX
1;ACTION EQUIPE A 003;134.4;134.4;143.1;AIX;10-TIM DALHAUS | 1-JEF LETTENS;AP;6-0;NA;ARRET;9C;NA;NA;MG;NA;3-3 C;1C1;10-TIM DALHAUS;NA;NA;NA;1-JEF LETTENS;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;AIX CESSON;CESSON
1;ACTION EQUIPE B 005;143.8;143.8;182.5;CESSON;32-GEIR GUDMUNDSSON | 22-KARL KONAN;AP;05-Jan;NA;TC;9C;NA;SUSP;NA;NA;2-3 D;ENT AG 1-2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22-KARL KONAN;32-GEIR GUDMUNDSSON;NA;NA;NA;NA;AIX CESSON;AIX
1;ACTION EQUIPE B 006;185.4;185.4;200.2;CESSON;56-ROMARIC GUILLO;AP;05-Jan;NA;PB;6D;NA;NA;NA;NA;2-3 D;ENT AG 1-2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56-ROMARIC GUILLO;NA;NA;AIX CESSON;AIX
